"","PersonID","FirstName","LastName","ZIP","Phone","CallID","Time"
"653",145,"Giuliana","Miles",11373,"917-657-9916",4904,"12/12/2008 11:28"
"654",33,"Presley","Padilla",11357,"646-358-6884",4905,"12/13/2008 11:16"
"655",183,"Londyn","Bentley",10470,"917-278-4443",4906,"12/13/2008 11:36"
"656",135,"Lena","Rivera",11361,"212-340-5502",4907,"12/15/2008 14:02"
"657",106,"Briley","Estrada",11360,"646-234-2097",4908,"12/15/2008 16:10"
"658",4,"Lia","Short",11230,"718-664-9574",4909,"12/15/2008 16:33"
"659",121,"Jazmyn","Livingston",11414,"917-364-9971",4910,"12/16/2008 9:41"
"660",133,"Katherine","Turner",11216,"347-589-7132",4911,"12/16/2008 11:37"
"661",106,"Briley","Estrada",11360,"646-234-2097",4912,"12/16/2008 16:34"
"662",97,"Reina","Hester",11435,"917-817-8225",4913,"12/17/2008 13:21"
"663",28,"Tristin","Barron",10467,"212-510-3235",4914,"12/17/2008 14:38"
"664",168,"Kierra","Holmes",11101,"718-451-2157",4915,"12/17/2008 15:32"
"665",56,"Immanuel","Joyce",11234,"212-671-1389",4916,"12/17/2008 15:43"
"666",3,"Yandel","Franklin",10099,"718-510-6575",4917,"12/18/2008 15:36"
"667",129,"Deven","Graham",11693,"646-246-7524",4918,"12/19/2008 9:08"
"668",117,"Aliza","Foreman",11697,"917-380-2950",4919,"12/19/2008 9:20"
"669",105,"Porter","Parks",11385,"718-483-5325",4920,"12/19/2008 12:17"
"670",63,"Quentin","Randolph",11207,"347-625-6847",4921,"12/20/2008 8:57"
"671",63,"Quentin","Randolph",11207,"347-625-6847",4922,"12/20/2008 14:41"
"672",30,"Alexus","Crosby",10473,"646-223-6544",4923,"12/20/2008 16:33"
"673",66,"Yaritza","Andrews",11234,"718-746-4988",4924,"12/21/2008 11:06"
"674",69,"Sarah","Velazquez",11417,"917-811-9147",4925,"12/23/2008 10:20"
"675",105,"Porter","Parks",11385,"718-483-5325",4926,"12/23/2008 15:01"
"676",78,"Octavio","Whitehead",11218,"212-423-2062",4927,"12/24/2008 8:27"
"677",119,"Tatiana","Davidson",10451,"718-457-2953",4928,"12/24/2008 12:09"
"678",111,"Belen","Hess",11237,"917-302-6036",4929,"12/24/2008 13:10"
"679",39,"Damaris","Crosby",11436,"646-662-5349",4930,"12/25/2008 13:12"
"680",84,"Makhi","Robles",10451,"917-612-4762",4931,"12/26/2008 10:28"
"681",194,"Kymani","Beck",10463,"718-351-9427",4932,"12/26/2008 11:40"
"682",151,"Kaiya","Hull",10457,"347-829-1136",4933,"12/27/2008 16:18"
"683",61,"Rylie","Ayala",10167,"917-745-5684",4934,"12/28/2008 12:10"
"684",135,"Lena","Rivera",11361,"212-340-5502",4935,"12/28/2008 13:16"
"685",87,"Braylon","Spence",11241,"347-729-6167",4936,"12/28/2008 14:33"
"686",163,"Donavan","Ingram",11224,"718-543-2608",4937,"12/29/2008 12:17"
"687",166,"Rihanna","Guthrie",11204,"212-560-3413",4938,"12/29/2008 13:31"
"688",73,"Colby","Atkinson",10007,"646-772-2257",4939,"12/30/2008 9:19"
"689",175,"Bridger","Stephenson",11374,"718-792-7253",4940,"12/30/2008 13:42"
"690",74,"Zackary","Gilliam",10279,"917-593-3931",4941,"12/31/2008 9:12"
"691",52,"Jaycee","England",10014,"347-368-1526",4942,"12/31/2008 12:41"
"692",115,"Mathew","Harrison",11694,"646-614-8165",4943,"1/1/2009 9:27"
"693",19,"Salvador","Emerson",10028,"347-276-8948",4944,"1/1/2009 12:23"
"694",126,"Serena","Peters",11363,"718-380-2477",4945,"1/2/2009 9:20"
"695",35,"Amari","Parker",10010,"212-525-3571",4946,"1/2/2009 12:36"
"696",73,"Colby","Atkinson",10007,"646-772-2257",4947,"1/3/2009 11:24"
"697",108,"Adeline","Dickerson",10111,"718-703-9796",4948,"1/4/2009 13:08"
"698",35,"Amari","Parker",10010,"212-525-3571",4949,"1/4/2009 16:23"
"699",109,"Jordan","Scott",10048,"917-284-9436",4950,"1/6/2009 14:26"
"700",161,"Peyton","Pace",11216,"646-619-7420",4951,"1/7/2009 8:14"
"701",108,"Adeline","Dickerson",10111,"718-703-9796",4952,"1/7/2009 11:12"
"702",62,"Ansley","Henson",10173,"917-353-7715",4953,"1/7/2009 15:33"
"703",174,"Charles","McCoy",11220,"347-312-4725",4954,"1/7/2009 16:45"
"704",55,"Amy","Jarvis",11375,"646-804-4663",4955,"1/8/2009 10:45"
"705",117,"Aliza","Foreman",11697,"917-380-2950",4956,"1/8/2009 12:01"
"706",154,"Landyn","Pitts",10166,"347-320-2243",4957,"1/9/2009 10:07"
"707",49,"Selina","Nelson",10035,"718-511-4170",4958,"1/9/2009 10:57"
"708",174,"Charles","McCoy",11220,"347-312-4725",4959,"1/9/2009 14:28"
"709",177,"Aaliyah","Stephenson",10169,"646-354-5674",4960,"1/10/2009 9:46"
"710",84,"Makhi","Robles",10451,"917-612-4762",4961,"1/11/2009 9:17"
"711",125,"Lacey","Spencer",11411,"917-605-3899",4962,"1/11/2009 12:06"
"712",1,"Jaylen","Christensen",10006,"646-376-4466",4963,"1/11/2009 15:20"
"713",170,"Skylar","Whitfield",10469,"212-827-7355",4964,"1/13/2009 8:02"
"714",142,"Harrison","Duke",10112,"718-245-5292",4965,"1/13/2009 11:52"
"715",31,"Jazmin","Schmidt",11237,"718-294-7531",4966,"1/14/2009 9:05"
"716",47,"Brayan","Owens",11239,"347-766-3697",4967,"1/15/2009 9:08"
"717",183,"Londyn","Bentley",10470,"917-278-4443",4968,"1/15/2009 16:22"
"718",41,"Ryleigh","Wilkins",10302,"917-766-5604",4969,"1/15/2009 16:40"
"719",50,"Susan","Matthews",10128,"212-748-5980",4970,"1/17/2009 10:24"
"720",67,"Danny","Gray",10309,"917-280-8507",4971,"1/17/2009 12:36"
"721",149,"Savanah","Forbes",10281,"917-687-6671",4972,"1/18/2009 8:21"
"722",170,"Skylar","Whitfield",10469,"212-827-7355",4973,"1/18/2009 9:10"
"723",48,"Jaylen","Smith",10464,"212-432-9911",4974,"1/18/2009 13:11"
"724",140,"Skylar","Buck",10162,"212-592-7909",4975,"1/19/2009 8:11"
"725",44,"Ciara","Nunez",10010,"917-738-7813",4976,"1/19/2009 8:53"
"726",90,"Janiah","Kidd",11220,"347-346-9229",4977,"1/20/2009 15:56"
"727",99,"Kyla","Shannon",11368,"646-352-2431",4978,"1/20/2009 16:50"
"728",53,"Eve","Lindsey",11372,"917-719-1929",4979,"1/21/2009 14:27"
"729",97,"Reina","Hester",11435,"917-817-8225",4980,"1/22/2009 10:46"
"730",158,"Alessandro","Casey",11209,"917-647-6620",4981,"1/22/2009 11:41"
"731",185,"Malia","Bridges",10128,"917-338-2937",4982,"1/22/2009 14:17"
"732",119,"Tatiana","Davidson",10451,"718-457-2953",4983,"1/22/2009 14:51"
"733",140,"Skylar","Buck",10162,"212-592-7909",4984,"1/22/2009 15:30"
"734",111,"Belen","Hess",11237,"917-302-6036",4985,"1/23/2009 14:42"
"735",186,"Quintin","McConnell",11413,"917-363-2471",4986,"1/26/2009 10:35"
"736",42,"Stanley","Townsend",10314,"212-775-3412",4987,"1/27/2009 12:42"
"737",2,"Reynaldo","Harris",11223,"646-382-3431",4988,"1/28/2009 8:39"
"738",37,"Grace","Rowe",10158,"646-524-8955",4989,"1/29/2009 12:19"
"739",85,"Elianna","Kaufman",11230,"212-832-9113",4990,"1/29/2009 12:33"
"740",70,"Terrance","Forbes",10154,"347-642-8572",4991,"1/29/2009 16:09"
"741",17,"Gemma","Donovan",10069,"646-768-1792",4992,"1/29/2009 16:14"
"742",139,"Quinten","Hubbard",10016,"917-687-2256",4993,"1/30/2009 8:50"
"743",134,"Karli","Henson",11356,"917-716-1314",4994,"1/30/2009 10:47"
"744",84,"Makhi","Robles",10451,"917-612-4762",4995,"1/31/2009 15:36"
"745",169,"Eduardo","Jimenez",10453,"646-595-2549",4996,"1/31/2009 16:37"
"746",192,"Jayden","Whitfield",10037,"347-356-9081",4997,"2/2/2009 10:07"
"747",49,"Selina","Nelson",10035,"718-511-4170",4998,"2/2/2009 12:19"
"748",33,"Presley","Padilla",11357,"646-358-6884",4999,"2/2/2009 13:20"
"749",25,"Khalil","Medina",11419,"917-361-9803",5000,"2/3/2009 13:58"
"750",190,"Kaylee","Richmond",11224,"646-799-3731",5001,"2/3/2009 15:02"
"751",139,"Quinten","Hubbard",10016,"917-687-2256",5002,"2/4/2009 12:14"
"752",48,"Jaylen","Smith",10464,"212-432-9911",5003,"2/4/2009 14:03"
"753",62,"Ansley","Henson",10173,"917-353-7715",5004,"2/5/2009 8:43"
"754",90,"Janiah","Kidd",11220,"347-346-9229",5005,"2/6/2009 8:26"
"755",52,"Jaycee","England",10014,"347-368-1526",5006,"2/7/2009 14:07"
"756",128,"Conner","Hinton",11204,"646-775-3686",5007,"2/7/2009 16:05"
"757",194,"Kymani","Beck",10463,"718-351-9427",5008,"2/9/2009 8:38"
"758",131,"Desmond","Knowles",10122,"917-785-7273",5009,"2/10/2009 8:14"
"759",160,"Raegan","Cantrell",10280,"646-813-3328",5010,"2/10/2009 10:45"
"760",149,"Savanah","Forbes",10281,"917-687-6671",5011,"2/10/2009 11:35"
"761",62,"Ansley","Henson",10173,"917-353-7715",5012,"2/10/2009 12:04"
"762",11,"Luna","Martinez",10006,"718-771-3686",5013,"2/10/2009 13:54"
"763",52,"Jaycee","England",10014,"347-368-1526",5014,"2/10/2009 15:00"
"764",119,"Tatiana","Davidson",10451,"718-457-2953",5015,"2/11/2009 13:14"
"765",153,"Leland","Hunter",11109,"212-793-5299",5016,"2/12/2009 8:26"
"766",74,"Zackary","Gilliam",10279,"917-593-3931",5017,"2/12/2009 8:46"
"767",124,"Cody","Leach",10005,"347-570-3346",5018,"2/12/2009 12:34"
"768",64,"Miles","Burton",10465,"646-336-1902",5019,"2/12/2009 15:45"
"769",87,"Braylon","Spence",11241,"347-729-6167",5020,"2/13/2009 11:23"
"770",170,"Skylar","Whitfield",10469,"212-827-7355",5021,"2/14/2009 8:59"
"771",171,"Savanah","Fernandez",11379,"212-358-3769",5022,"2/15/2009 8:11"
"772",124,"Cody","Leach",10005,"347-570-3346",5023,"2/15/2009 13:40"
"773",14,"Jeramiah","Potts",11221,"646-228-5446",5024,"2/15/2009 15:51"
"774",10,"Aliya","Hoffman",11366,"917-613-6421",5025,"2/16/2009 8:53"
"775",37,"Grace","Rowe",10158,"646-524-8955",5026,"2/16/2009 12:56"
"776",101,"Anabella","Nixon",11249,"212-523-6502",5027,"2/16/2009 12:56"
"777",156,"Jacoby","Cook",10045,"917-808-6186",5028,"2/19/2009 8:14"
"778",195,"Darius","Travis",10459,"917-444-3708",5029,"2/19/2009 11:39"
"779",89,"Irvin","Hinton",11363,"212-335-8571",5030,"2/19/2009 11:56"
"780",46,"Maurice","Tran",10471,"212-470-2697",5031,"2/19/2009 13:31"
"781",145,"Giuliana","Miles",11373,"917-657-9916",5032,"2/19/2009 15:27"
"782",177,"Aaliyah","Stephenson",10169,"646-354-5674",5033,"2/19/2009 16:36"
"783",52,"Jaycee","England",10014,"347-368-1526",5034,"2/20/2009 9:21"
"784",80,"Nelson","Flynn",11109,"646-725-6832",5035,"2/20/2009 9:27"
"785",7,"Jaqueline","Ewing",10106,"347-409-5439",5036,"2/20/2009 10:49"
"786",68,"Autumn","Burnett",11366,"917-355-7377",5037,"2/20/2009 13:10"
"787",115,"Mathew","Harrison",11694,"646-614-8165",5038,"2/21/2009 8:45"
"788",148,"Holden","Fowler",10118,"212-722-7454",5039,"2/21/2009 12:34"
"789",33,"Presley","Padilla",11357,"646-358-6884",5040,"2/22/2009 8:22"
"790",106,"Briley","Estrada",11360,"646-234-2097",5041,"2/22/2009 8:56"
"791",19,"Salvador","Emerson",10028,"347-276-8948",5042,"2/22/2009 10:05"
"792",108,"Adeline","Dickerson",10111,"718-703-9796",5043,"2/23/2009 9:02"
"793",87,"Braylon","Spence",11241,"347-729-6167",5044,"2/23/2009 15:53"
"794",163,"Donavan","Ingram",11224,"718-543-2608",5045,"2/24/2009 9:34"
"795",105,"Porter","Parks",11385,"718-483-5325",5046,"2/24/2009 16:01"
"796",5,"Cael","Glover",10026,"646-623-7673",5047,"2/25/2009 10:20"
"797",37,"Grace","Rowe",10158,"646-524-8955",5048,"2/27/2009 15:15"
"798",55,"Amy","Jarvis",11375,"646-804-4663",5049,"2/27/2009 16:22"
"799",31,"Jazmin","Schmidt",11237,"718-294-7531",5050,"2/27/2009 16:26"
"800",133,"Katherine","Turner",11216,"347-589-7132",5051,"2/28/2009 8:55"
"801",76,"Dixie","Cruz",10103,"917-586-9422",5052,"2/28/2009 15:48"
"802",113,"Regina","Brewer",11209,"646-614-1481",5053,"3/1/2009 10:14"
"803",144,"Donna","Gallegos",11421,"917-617-3764",5054,"3/2/2009 10:15"
"804",160,"Raegan","Cantrell",10280,"646-813-3328",5055,"3/2/2009 10:20"
"805",154,"Landyn","Pitts",10166,"347-320-2243",5056,"3/2/2009 16:24"
"806",167,"Neveah","Reynolds",10019,"646-527-1224",5057,"3/3/2009 10:44"
"807",88,"Alfonso","Gilbert",11225,"347-656-8233",5058,"3/3/2009 11:23"
"808",11,"Luna","Martinez",10006,"718-771-3686",5059,"3/4/2009 15:03"
"809",146,"Brett","Wilkinson",10303,"347-524-8554",5060,"3/4/2009 15:18"
"810",176,"Alison","Mays",10165,"917-265-9366",5061,"3/4/2009 15:44"
"811",101,"Anabella","Nixon",11249,"212-523-6502",5062,"3/7/2009 9:49"
"812",124,"Cody","Leach",10005,"347-570-3346",5063,"3/7/2009 10:23"
"813",95,"Matthias","Clemons",11411,"347-329-7260",5064,"3/7/2009 13:22"
"814",85,"Elianna","Kaufman",11230,"212-832-9113",5065,"3/7/2009 13:55"
"815",70,"Terrance","Forbes",10154,"347-642-8572",5066,"3/7/2009 14:17"
"816",160,"Raegan","Cantrell",10280,"646-813-3328",5067,"3/7/2009 14:45"
"817",117,"Aliza","Foreman",11697,"917-380-2950",5068,"3/9/2009 9:13"
"818",57,"Lia","Harrell",10451,"347-270-4389",5069,"3/10/2009 12:01"
"819",39,"Damaris","Crosby",11436,"646-662-5349",5070,"3/11/2009 12:45"
"820",120,"Kiana","Maddox",11428,"347-248-5713",5071,"3/11/2009 13:46"
"821",175,"Bridger","Stephenson",11374,"718-792-7253",5072,"3/12/2009 8:10"
"822",18,"Jack","Bruce",11218,"646-522-7235",5073,"3/12/2009 9:51"
"823",12,"Angelique","Oliver",11413,"917-252-3830",5074,"3/12/2009 12:18"
"824",37,"Grace","Rowe",10158,"646-524-8955",5075,"3/13/2009 9:43"
"825",151,"Kaiya","Hull",10457,"347-829-1136",5076,"3/13/2009 10:06"
"826",98,"Brenden","Rasmussen",10015,"646-812-7298",5077,"3/13/2009 10:20"
"827",54,"Jayson","Bullock",11210,"718-708-3598",5078,"3/13/2009 15:49"
"828",37,"Grace","Rowe",10158,"646-524-8955",5079,"3/14/2009 15:27"
"829",124,"Cody","Leach",10005,"347-570-3346",5080,"3/15/2009 8:02"
"830",108,"Adeline","Dickerson",10111,"718-703-9796",5081,"3/17/2009 9:25"
"831",1,"Jaylen","Christensen",10006,"646-376-4466",5082,"3/17/2009 11:13"
"832",46,"Maurice","Tran",10471,"212-470-2697",5083,"3/18/2009 10:19"
"833",83,"Kamryn","Hopper",11418,"917-350-9472",5084,"3/18/2009 11:31"
"834",87,"Braylon","Spence",11241,"347-729-6167",5085,"3/19/2009 14:11"
"835",68,"Autumn","Burnett",11366,"917-355-7377",5086,"3/20/2009 11:24"
"836",53,"Eve","Lindsey",11372,"917-719-1929",5087,"3/21/2009 14:49"
"837",167,"Neveah","Reynolds",10019,"646-527-1224",5088,"3/22/2009 9:21"
"838",83,"Kamryn","Hopper",11418,"917-350-9472",5089,"3/22/2009 12:06"
"839",41,"Ryleigh","Wilkins",10302,"917-766-5604",5090,"3/22/2009 15:47"
"840",156,"Jacoby","Cook",10045,"917-808-6186",5091,"3/22/2009 16:15"
"841",4,"Lia","Short",11230,"718-664-9574",5092,"3/23/2009 9:54"
"842",97,"Reina","Hester",11435,"917-817-8225",5093,"3/23/2009 16:46"
"843",25,"Khalil","Medina",11419,"917-361-9803",5094,"3/24/2009 8:53"
"844",154,"Landyn","Pitts",10166,"347-320-2243",5095,"3/24/2009 9:03"
"845",91,"Pedro","Payne",10005,"212-498-6862",5096,"3/24/2009 12:20"
"846",95,"Matthias","Clemons",11411,"347-329-7260",5097,"3/24/2009 13:10"
"847",121,"Jazmyn","Livingston",11414,"917-364-9971",5098,"3/24/2009 13:17"
"848",194,"Kymani","Beck",10463,"718-351-9427",5099,"3/24/2009 14:44"
"849",85,"Elianna","Kaufman",11230,"212-832-9113",5100,"3/25/2009 9:45"
"850",89,"Irvin","Hinton",11363,"212-335-8571",5101,"3/25/2009 12:51"
"851",176,"Alison","Mays",10165,"917-265-9366",5102,"3/26/2009 10:43"
"852",80,"Nelson","Flynn",11109,"646-725-6832",5103,"3/26/2009 15:45"
"853",126,"Serena","Peters",11363,"718-380-2477",5104,"3/26/2009 16:16"
"854",76,"Dixie","Cruz",10103,"917-586-9422",5105,"3/27/2009 12:47"
"855",46,"Maurice","Tran",10471,"212-470-2697",5106,"3/27/2009 13:00"
"856",65,"Isaias","Moon",10471,"212-716-6333",5107,"3/27/2009 13:49"
"857",5,"Cael","Glover",10026,"646-623-7673",5108,"3/28/2009 11:50"
"858",178,"Maximilian","Morales",11217,"212-772-6202",5109,"3/28/2009 14:55"
"859",93,"Vance","Wilcox",10466,"347-314-5165",5110,"3/29/2009 11:03"
"860",116,"Dylan","Clark",10468,"646-576-9372",5111,"3/30/2009 11:46"
"861",74,"Zackary","Gilliam",10279,"917-593-3931",5112,"3/31/2009 8:56"
"862",35,"Amari","Parker",10010,"212-525-3571",5113,"3/31/2009 16:24"
"863",12,"Angelique","Oliver",11413,"917-252-3830",5114,"3/31/2009 16:36"
"864",191,"Kai","Sparks",11211,"212-522-5661",5115,"4/1/2009 8:46"
"865",158,"Alessandro","Casey",11209,"917-647-6620",5116,"4/1/2009 9:43"
"866",27,"Aaden","Lowe",11233,"212-683-8794",5117,"4/1/2009 13:49"
"867",6,"Patrick","Hodge",11222,"917-284-5780",5118,"4/4/2009 12:51"
"868",169,"Eduardo","Jimenez",10453,"646-595-2549",5119,"4/4/2009 13:15"
"869",72,"Deja","Lindsey",10307,"212-411-1820",5120,"4/4/2009 13:24"
"870",157,"Valentino","Ford",11208,"212-745-3651",5121,"4/4/2009 16:30"
"871",140,"Skylar","Buck",10162,"212-592-7909",5122,"4/5/2009 13:12"
"872",36,"Kendrick","Floyd",11434,"917-650-7989",5123,"4/6/2009 9:08"
"873",11,"Luna","Martinez",10006,"718-771-3686",5124,"4/6/2009 10:45"
"874",119,"Tatiana","Davidson",10451,"718-457-2953",5125,"4/6/2009 11:10"
"875",64,"Miles","Burton",10465,"646-336-1902",5126,"4/6/2009 13:31"
"876",122,"Ismael","Washington",10041,"212-439-5421",5127,"4/6/2009 13:48"
"877",56,"Immanuel","Joyce",11234,"212-671-1389",5128,"4/6/2009 16:01"
"878",113,"Regina","Brewer",11209,"646-614-1481",5129,"4/7/2009 15:54"
"879",88,"Alfonso","Gilbert",11225,"347-656-8233",5130,"4/7/2009 16:16"
"880",42,"Stanley","Townsend",10314,"212-775-3412",5131,"4/8/2009 10:23"
"881",31,"Jazmin","Schmidt",11237,"718-294-7531",5132,"4/8/2009 11:05"
"882",9,"Rigoberto","Mayo",11358,"212-537-6720",5133,"4/9/2009 12:19"
"883",40,"King","Rose",11367,"347-823-6645",5134,"4/9/2009 13:40"
"884",106,"Briley","Estrada",11360,"646-234-2097",5135,"4/12/2009 10:57"
"885",152,"Elianna","Medina",10308,"646-819-2778",5136,"4/14/2009 9:39"
"886",165,"Cannon","Berg",11420,"646-605-8063",5137,"4/14/2009 14:59"
"887",168,"Kierra","Holmes",11101,"718-451-2157",5138,"4/14/2009 16:14"
"888",160,"Raegan","Cantrell",10280,"646-813-3328",5139,"4/14/2009 16:43"
"889",18,"Jack","Bruce",11218,"646-522-7235",5140,"4/15/2009 8:04"
"890",66,"Yaritza","Andrews",11234,"718-746-4988",5141,"4/15/2009 10:05"
"891",119,"Tatiana","Davidson",10451,"718-457-2953",5142,"4/16/2009 12:30"
"892",2,"Reynaldo","Harris",11223,"646-382-3431",5143,"4/16/2009 15:58"
"893",17,"Gemma","Donovan",10069,"646-768-1792",5144,"4/17/2009 8:37"
"894",42,"Stanley","Townsend",10314,"212-775-3412",5145,"4/18/2009 9:00"
"895",160,"Raegan","Cantrell",10280,"646-813-3328",5146,"4/19/2009 10:09"
"896",131,"Desmond","Knowles",10122,"917-785-7273",5147,"4/19/2009 10:25"
"897",143,"Jasiah","Kirkland",10468,"347-479-2352",5148,"4/19/2009 12:31"
"898",117,"Aliza","Foreman",11697,"917-380-2950",5149,"4/19/2009 14:25"
"899",172,"Fernando","Rosa",10031,"917-669-3112",5150,"4/19/2009 16:50"
"900",188,"Makenna","Joseph",10172,"212-533-9260",5151,"4/20/2009 8:05"
"901",22,"Hadassah","Abbott",11377,"917-823-9292",5152,"4/20/2009 11:54"
"902",12,"Angelique","Oliver",11413,"917-252-3830",5153,"4/20/2009 16:18"
"903",68,"Autumn","Burnett",11366,"917-355-7377",5154,"4/21/2009 13:23"
"904",105,"Porter","Parks",11385,"718-483-5325",5155,"4/21/2009 13:53"
"905",156,"Jacoby","Cook",10045,"917-808-6186",5156,"4/21/2009 16:43"
"906",62,"Ansley","Henson",10173,"917-353-7715",5157,"4/23/2009 11:43"
"907",48,"Jaylen","Smith",10464,"212-432-9911",5158,"4/23/2009 12:36"
"908",18,"Jack","Bruce",11218,"646-522-7235",5159,"4/24/2009 8:08"
"909",133,"Katherine","Turner",11216,"347-589-7132",5160,"4/24/2009 14:57"
"910",156,"Jacoby","Cook",10045,"917-808-6186",5161,"4/24/2009 16:59"
"911",5,"Cael","Glover",10026,"646-623-7673",5162,"4/25/2009 10:52"
"912",75,"Remington","Farrell",11693,"917-843-4608",5163,"4/26/2009 10:24"
"913",187,"Krista","Emerson",11217,"917-631-6768",5164,"4/26/2009 13:06"
"914",149,"Savanah","Forbes",10281,"917-687-6671",5165,"4/27/2009 16:51"
"915",126,"Serena","Peters",11363,"718-380-2477",5166,"4/28/2009 8:17"
"916",13,"Melvin","Buckner",10304,"212-836-6512",5167,"4/28/2009 9:19"
"917",83,"Kamryn","Hopper",11418,"917-350-9472",5168,"4/28/2009 10:11"
"918",110,"Kade","Hood",10014,"917-336-9522",5169,"4/28/2009 12:01"
"919",111,"Belen","Hess",11237,"917-302-6036",5170,"4/28/2009 16:50"
"920",127,"Alexia","Rasmussen",11422,"718-534-2403",5171,"4/29/2009 13:38"
"921",170,"Skylar","Whitfield",10469,"212-827-7355",5172,"4/30/2009 15:35"
"922",153,"Leland","Hunter",11109,"212-793-5299",5173,"4/30/2009 16:50"
"923",50,"Susan","Matthews",10128,"212-748-5980",5174,"5/1/2009 9:33"
"924",70,"Terrance","Forbes",10154,"347-642-8572",5175,"5/1/2009 11:35"
"925",132,"Jayda","Crawford",11105,"718-658-3906",5176,"5/1/2009 13:20"
"926",35,"Amari","Parker",10010,"212-525-3571",5177,"5/1/2009 14:32"
"927",174,"Charles","McCoy",11220,"347-312-4725",5178,"5/1/2009 15:04"
"928",42,"Stanley","Townsend",10314,"212-775-3412",5179,"5/2/2009 11:14"
"929",119,"Tatiana","Davidson",10451,"718-457-2953",5180,"5/3/2009 9:32"
"930",137,"Amya","Walton",11422,"347-350-9310",5181,"5/3/2009 10:51"
"931",99,"Kyla","Shannon",11368,"646-352-2431",5182,"5/3/2009 10:59"
"932",20,"Reed","Flowers",10168,"646-547-6398",5183,"5/3/2009 14:44"
"933",63,"Quentin","Randolph",11207,"347-625-6847",5184,"5/3/2009 16:24"
"934",2,"Reynaldo","Harris",11223,"646-382-3431",5185,"5/4/2009 8:36"
"935",162,"Stella","Leon",10161,"646-404-6826",5186,"5/4/2009 13:03"
"936",121,"Jazmyn","Livingston",11414,"917-364-9971",5187,"5/4/2009 13:29"
"937",178,"Maximilian","Morales",11217,"212-772-6202",5188,"5/4/2009 13:53"
"938",30,"Alexus","Crosby",10473,"646-223-6544",5189,"5/5/2009 9:22"
"939",67,"Danny","Gray",10309,"917-280-8507",5190,"5/5/2009 15:08"
"940",14,"Jeramiah","Potts",11221,"646-228-5446",5191,"5/5/2009 16:55"
"941",113,"Regina","Brewer",11209,"646-614-1481",5192,"5/6/2009 11:39"
"942",83,"Kamryn","Hopper",11418,"917-350-9472",5193,"5/6/2009 13:01"
"943",124,"Cody","Leach",10005,"347-570-3346",5194,"5/7/2009 12:57"
"944",186,"Quintin","McConnell",11413,"917-363-2471",5195,"5/7/2009 13:52"
"945",184,"Hallie","Casey",10107,"646-463-4607",5196,"5/8/2009 13:07"
"946",143,"Jasiah","Kirkland",10468,"347-479-2352",5197,"5/8/2009 16:13"
"947",187,"Krista","Emerson",11217,"917-631-6768",5198,"5/9/2009 8:01"
"948",182,"Kassidy","Good",10039,"718-660-6567",5199,"5/9/2009 14:39"
"949",85,"Elianna","Kaufman",11230,"212-832-9113",5200,"5/10/2009 8:51"
"950",100,"Branson","Ingram",10026,"212-780-2467",5201,"5/10/2009 13:22"
"951",51,"Derek","Oliver",11362,"347-716-1227",5202,"5/10/2009 13:48"
"952",136,"Deborah","Lamb",10302,"718-408-4184",5203,"5/11/2009 8:54"
"953",176,"Alison","Mays",10165,"917-265-9366",5204,"5/11/2009 14:17"
"954",81,"Aileen","Johnson",11210,"917-426-2147",5205,"5/12/2009 11:20"
"955",60,"Evie","Beasley",11360,"347-379-6271",5206,"5/12/2009 14:49"
"956",144,"Donna","Gallegos",11421,"917-617-3764",5207,"5/12/2009 16:50"
"957",134,"Karli","Henson",11356,"917-716-1314",5208,"5/13/2009 8:43"
"958",128,"Conner","Hinton",11204,"646-775-3686",5209,"5/13/2009 11:20"
"959",67,"Danny","Gray",10309,"917-280-8507",5210,"5/13/2009 15:31"
"960",153,"Leland","Hunter",11109,"212-793-5299",5211,"5/14/2009 14:20"
"961",61,"Rylie","Ayala",10167,"917-745-5684",5212,"5/15/2009 12:34"
"962",54,"Jayson","Bullock",11210,"718-708-3598",5213,"5/15/2009 16:11"
"963",167,"Neveah","Reynolds",10019,"646-527-1224",5214,"5/15/2009 16:20"
"964",178,"Maximilian","Morales",11217,"212-772-6202",5215,"5/16/2009 10:51"
"965",16,"Dayana","Kidd",10170,"347-385-1742",5216,"5/16/2009 11:03"
"966",146,"Brett","Wilkinson",10303,"347-524-8554",5217,"5/17/2009 9:45"
"967",158,"Alessandro","Casey",11209,"917-647-6620",5218,"5/18/2009 13:19"
"968",56,"Immanuel","Joyce",11234,"212-671-1389",5219,"5/18/2009 13:53"
"969",179,"Carleigh","Manning",10021,"646-573-3267",5220,"5/18/2009 15:03"
"970",22,"Hadassah","Abbott",11377,"917-823-9292",5221,"5/19/2009 9:33"
"971",2,"Reynaldo","Harris",11223,"646-382-3431",5222,"5/19/2009 15:14"
"972",144,"Donna","Gallegos",11421,"917-617-3764",5223,"5/21/2009 8:12"
"973",168,"Kierra","Holmes",11101,"718-451-2157",5224,"5/21/2009 16:43"
"974",1,"Jaylen","Christensen",10006,"646-376-4466",5225,"5/22/2009 14:58"
"975",127,"Alexia","Rasmussen",11422,"718-534-2403",5226,"5/23/2009 14:04"
"976",110,"Kade","Hood",10014,"917-336-9522",5227,"5/25/2009 9:39"
"977",175,"Bridger","Stephenson",11374,"718-792-7253",5228,"5/25/2009 14:23"
"978",27,"Aaden","Lowe",11233,"212-683-8794",5229,"5/25/2009 16:39"
